Year,Last_Name, first_name,Fast-pitch,Slow-pitch
2019,Peacock, Brad,27.4,72.60000000000001
2019,Barría, Jaime,31.1,68.9
2019,Montas, Frankie,18.7,81.2
2019,Suarez, José,47.2,52.8
2019,Holland, Derek,0.0,100.1
2019,Wojciechowski, Asher,73.2,26.8
2019,Stripling, Ross,38.9,61.0
2019,Hernandez, Elieser,53.6,46.4
2019,Hess, David,53.4,46.5
2019,Gaviglio, Sam,0.0,99.99999999999999
2019,González, Gio,26.6,73.4
2019,Gallen, Zac,63.0,37.0
2019,Skaggs, Tyler,50.4,49.6
2019,Yamamoto, Jordan,67.0,33.0
2019,Ureña, José,0.4,99.6
2019,Cease, Dylan,47.4,52.6
2019,Guerra, Junior,30.9,69.0
2019,Urías, Julio,57.8,42.2
2019,Waguespack, Jacob,56.2,43.900000000000006
2019,Young, Alex,37.6,62.4
2019,Ramirez, Nick,52.7,47.5
2019,Hendriks, Liam,69.3,30.700000000000003
2019,Jackson, Edwin,50.7,49.300000000000004
2019,Chavez, Jesse,39.2,60.800000000000004
2019,Cessa, Luis,34.0,65.8
2019,Barlow, Scott,35.0,65.0
2019,Stanek, Ryne,55.7,44.3
2019,Lorenzen, Michael,47.8,52.2
2019,McHugh, Collin,44.599999999999994,55.4
2019,Barnes, Matt,47.1,52.9
2019,Fedde, Erick,18.099999999999998,81.9
2019,Chatwood, Tyler,41.9,58.199999999999996
2019,Bradley, Archie,58.5,41.5
2019,Green, Chad,77.1,22.9
2019,Leclerc, José,41.0,59.0
2019,Carrasco, Carlos,33.6,66.4
2019,Lugo, Seth,34.6,65.4
2019,Peters, Dillon,45.4,54.599999999999994
2019,Eovaldi, Nathan,65.8,34.2
2019,Hoffman, Jeff,58.8,41.3
2019,Pannone, Thomas,61.7,38.4
2019,Jackson, Luke,37.9,62.2
2019,Stammen, Craig,16.1,83.9
2019,Stratton, Chris,56.8,43.2
2019,Workman, Brandon,53.0,47.0
2019,Cortes, Nestor,45.8,54.2
2019,Estévez, Carlos,67.5,32.5
2019,Walden, Marcus,45.4,54.6
2019,Lamet, Dinelson,35.9,64.2
2019,Castro, Miguel,0.0,100.0
2019,Hudson, Daniel,63.3,36.8
2019,Hernández, Félix,7.5,92.60000000000001
2019,Brebbia, John,56.6,43.4
2019,Buttrey, Ty,57.0,43.0
2019,Suero, Wander,72.3,27.700000000000003
2019,Andriese, Matt,49.6,50.3
2019,Law, Derek,36.7,63.3
2019,Shaw, Bryan,75.4,24.5
2019,Diekman, Jake,48.6,51.5
2019,Newcomb, Sean,65.2,34.7
2019,Valdez, Framber,18.0,82.0
2019,May, Trevor,61.6,38.4
2019,Detwiler, Ross,47.900000000000006,52.099999999999994
2019,Farmer, Buck,48.8,51.2
2019,Chen, Wei-Yin,48.1,51.9
2019,Rodríguez, Richard,81.9,18.0
2019,Agrazal, Dario,12.5,87.5
2019,González, Chi Chi,70.5,29.6
2019,Devenski, Chris,44.1,55.9
2019,Biagini, Joe,45.6,54.39999999999999
2019,Robles, Hansel,48.9,51.2
2019,Hader, Josh,0.0,100.1
2019,Ross, Joe,24.9,75.3
2019,Petit, Yusmeiro,66.5,33.5
2019,Tomlin, Josh,68.4,31.5
2019,Gallegos, Giovanny,55.2,44.800000000000004
2019,Liriano, Francisco,8.5,91.5
2019,Armstrong, Shawn,87.5,12.5
2019,James, Josh,63.3,36.7
2019,Ottavino, Adam,15.700000000000001,84.30000000000001
2019,Neris, Héctor,25.8,74.2
2019,Castillo, Diego,3.8,96.3
2019,Iglesias, Raisel,37.3,62.699999999999996
2019,Soto, Gregory,6.1,93.89999999999999
2019,Cishek, Steve,17.0,82.89999999999999
2019,Ramirez, Noé,28.4,71.6
2019,Hughes, Jared,5.9,94.10000000000001
2019,Anderson, Nick,59.9,40.1
2019,Soria, Joakim,64.6,35.3
2019,Kennedy, Ian,83.0,17.0
2019,Givens, Mychal,70.2,29.8
2019,Báez, Pedro,50.6,49.4
2019,Gant, John,35.2,64.9
2019,Guerra, Javy,59.1,40.900000000000006
2019,Fry, Paul,52.3,47.699999999999996
2019,Pagán, Emilio,98.0,2.0
2019,Doolittle, Sean,88.2,11.899999999999999
2019,Gsellman, Robert,2.6,97.50000000000001
2019,Díaz, Edwin,65.9,34.199999999999996
2019,Melancon, Mark,66.3,33.6
2019,Conley, Adam,61.7,38.199999999999996
2019,Jiménez, Joe,68.4,31.7
2019,Fry, Jace,61.3,38.7
2019,Osich, Josh,77.0,23.0
2019,Weaver, Luke,66.1,33.900000000000006
2019,Ryan, Kyle,56.4,43.6
2019,Jansen, Kenley,74.3,25.700000000000003
2019,Mengden, Daniel,46.8,53.2
2019,García, Luis,22.1,77.9
2019,Smith, Will,46.9,53.099999999999994
2019,Familia, Jeurys,16.6,83.4
2019,Perdomo, Luis,0.3,99.69999999999999
2019,Rogers, Taylor,0.1,99.89999999999999
2019,Bummer, Aaron,28.6,71.5
2019,Moronta, Reyes,58.4,41.5
2019,Bettis, Chad,53.199999999999996,46.7
2019,Kingham, Nick,52.2,47.7
2019,Martin, Brett,29.0,71.1
2019,Yates, Kirby,57.0,43.0
2019,Parker, Blake,52.7,47.4
2019,Covey, Dylan,36.2,63.8
2019,Feliz, Michael,73.4,26.6
2019,Bedrosian, Cam,47.8,52.199999999999996
2019,Albers, Matt,10.1,89.8
2019,Stephenson, Robert,36.1,63.9
2019,Treinen, Blake,40.6,59.400000000000006
2019,Kahnle, Tommy,43.7,56.3
2019,Garcia, Yimi,44.1,55.900000000000006
2019,Brach, Brad,55.5,44.5
2019,Romo, Sergio,10.1,90.0
2019,Alvarez, Jose,20.8,79.19999999999999
2019,Brewer, Colten,42.0,58.0
2019,Duffey, Tyler,51.4,48.6
2019,Colomé, Alex,97.1,2.9
2019,Eickhoff, Jerad,36.7,63.4
2019,Rondón, Héctor,45.6,54.4
2019,Swanson, Erik,67.2,32.8
2019,Chapman, Aroldis,58.6,41.4
2019,Claudio, Alex,2.0,98.0
2019,Wittgren, Nick,66.4,33.6
2019,Straily, Dan,52.2,47.8
2019,Buchholz, Clay,42.6,57.199999999999996
2019,Miller, Andrew,38.1,61.9
2019,Velázquez, Hector,23.0,76.99999999999999
2019,Erlin, Robbie,29.6,70.4
2019,Margevicius, Nick,54.1,46.0
2019,Vázquez, Felipe,59.4,40.599999999999994
2019,Trivino, Lou,67.4,32.6
2019,Hill, Rich,53.0,46.900000000000006
2019,Greene, Shane,33.0,67.0
2019,Garrett, Amir,10.7,89.3
2019,Bañuelos, Manny,22.1,77.89999999999999
2019,Hand, Brad,42.4,57.6
2019,VerHagen, Drew,12.6,87.4
2019,Osuna, Roberto,59.0,40.900000000000006
2019,Brasier, Ryan,55.2,44.7
2019,Harvey, Matt,47.0,52.900000000000006
2019,Swarzak, Anthony,35.9,64.1
2019,Drake, Oliver,40.6,59.4
2019,Wisler, Matt,8.7,91.3
2019,Hirano, Yoshihisa,48.0,52.0
2019,Crick, Kyle,50.4,49.599999999999994
2019,Clippard, Tyler,19.3,80.7
2019,Roe, Chaz,11.4,88.6
2019,Mayza, Tim,19.2,80.80000000000001
2019,Alexander, Tyler,31.2,68.8
2019,Gott, Trevor,66.9,33.0
2019,Harris, Will,58.0,42.0
2019,Cole, Taylor,41.6,58.3
2019,Herrera, Kelvin,46.5,53.5
2019,Britton, Zack,0.0,100.0
2019,Wingenter, Trey,55.0,45.0
2019,Gearrin, Cory,8.4,91.6
2019,Glasnow, Tyler,67.2,32.8
2019,Rainey, Tanner,70.7,29.3
2019,Guerrero, Tayron,70.1,29.799999999999997
2019,Oberg, Scott,52.0,48.0
2019,Anderson, Justin,40.8,59.1
2019,McFarland, T.J.,0.4,99.5
2019,Chafin, Andrew,29.9,70.1
2019,Díaz, Jairo,25.1,74.9
2019,Burnes, Corbin,53.4,46.6
2019,Magill, Matt,51.1,49.0
2019,Webb, Tyler,37.2,62.8
2019,Kelly, Joe,28.0,71.9
2019,McCarthy, Kevin,3.2,96.8
2019,McKay, Brendan,70.2,29.8
2019,Holmes, Clay,10.3,89.7
2019,Poche, Colin,88.5,11.5
2019,Kinley, Tyler,42.3,57.7
2019,López, Yoan,57.1,42.9
2019,Martin, Chris,60.4,39.599999999999994
2019,Miller, Shelby,70.3,29.7
2019,Civale, Aaron,32.9,67.1
2019,Ponce de Leon, Daniel,84.10000000000001,15.899999999999999
2019,Jeffress, Jeremy,28.5,71.6
2019,Kintzler, Brandon,3.7,96.2
2019,Rodney, Fernando,20.6,79.5
2019,Dyson, Sam,37.2,62.800000000000004
2019,Davis, Wade,79.4,20.6
2019,Allard, Kolby,79.6,20.5
2019,Marshall, Evan,23.4,76.60000000000001
2019,Nicasio, Juan,41.9,58.00000000000001
2019,Ferguson, Caleb,78.0,21.9
2019,Kittredge, Andrew,18.5,81.5
2019,Watson, Tony,0.5,99.5
2019,Giles, Ken,49.0,51.0
2019,Pressly, Ryan,35.7,64.2
2019,Elías, Roenis,50.8,49.199999999999996
2019,Cimber, Adam,16.9,83.0
2019,Taylor, Josh,45.1,54.900000000000006
2019,Bard, Luke,34.6,65.4
2019,Kolarek, Adam,11.6,88.4
2019,Rodriguez, Jefry,28.4,71.6
2019,Buchter, Ryan,77.5,22.5
2019,Brice, Austin,31.5,68.6
2019,Martinez, Carlos,32.1,67.80000000000001
2019,Toussaint, Touki,24.3,75.6
2019,Hernandez, David,59.0,41.0
2019,Johnson, Brian,36.5,63.5
2019,Yacabonis, Jimmy,6.5,93.39999999999999
2019,Kelley, Shawn,39.7,60.300000000000004
2019,Suárez, Ranger,23.5,76.6
2019,Bleier, Richard,24.9,75.1
2019,García, Jarlín,40.0,60.0
2019,Ruiz, José,61.6,38.4
2019,Keller, Mitch,59.5,40.4
2019,Wood, Hunter,55.6,44.50000000000001
2019,Sims, Lucas,50.1,49.900000000000006
2019,Vincent, Nick,90.9,9.1
2019,Shafer, Justin,65.80000000000001,34.1
2019,Smeltzer, Devin,49.9,50.1
2019,Floro, Dylan,20.6,79.39999999999999
2019,Richard, Clayton,15.4,84.7
2019,Harper, Ryne,45.4,54.5
2019,Strop, Pedro,38.8,61.300000000000004
2019,García, Edgar,43.0,57.0
2019,Pruitt, Austin,42.9,57.1
2019,Hembree, Heath,69.9,30.1
2019,Morin, Mike,11.4,88.6
2019,Bass, Anthony,4.5,95.5
2019,Sandoval, Patrick,46.4,53.6
2019,Brennan, Brandon,3.1,97.0
2019,Santiago, Héctor,59.3,40.6
2019,Goody, Nick,51.2,48.8
2019,Kline, Branden,57.5,42.5
2019,Barraclough, Kyle,65.5,34.5
2019,Grace, Matt,2.7,97.3
2019,Rodón, Carlos,51.6,48.400000000000006
2019,Sadler, Casey,31.8,68.19999999999999
2019,Urquidy, José,47.3,52.7
2019,Holder, Jonathan,58.5,41.5
2019,Gonsolin, Tony,47.9,52.1
2019,Wilson, Justin,91.7,8.2
2019,Brigham, Jeff,51.4,48.6
2019,Hardy, Blaine,33.3,66.69999999999999
2019,Alcántara, Victor,0.0,100.10000000000001
2019,Carpenter, Ryan,22.8,77.2
2019,Voth, Austin,60.4,39.6
2019,Hernandez, Darwinzon,74.0,26.000000000000004
2019,Duplantier, Jon,28.3,71.7
2019,Webb, Logan,43.8,56.2
2019,Hellickson, Jeremy,19.5,80.39999999999999
2019,Weber, Ryan,4.3,95.69999999999999
2019,Sheffield, Justus,47.8,52.1
2019,Springs, Jeffrey,57.6,42.5
2019,Leone, Dominic,73.19999999999999,26.9
2019,Barnes, Jacob,99.8,0.2
2019,Pérez, Oliver,14.7,85.2
2019,Hartlieb, Geoff,39.9,60.0
2019,McGee, Jake,80.4,19.6
2019,Quijada, José,71.9,28.1
2019,Peralta, Wily,54.6,45.400000000000006
2019,Cisnero, José,51.2,48.8
2019,Peralta, Wandy,11.5,88.5
2019,Phelps, David,54.3,45.7
2019,Irvin, Cole,50.4,49.6
2019,Parsons, Wes,20.9,79.2
2019,Luciano, Elvis,55.3,44.7
2019,Hill, Tim,31.4,68.6
2019,Wieck, Brad,77.4,22.7
2019,Mejía, Adalberto,44.0,56.0
2019,Tinoco, Jesus,4.7,95.29999999999998
2019,Reid-Foley, Sean,48.5,51.6
2019,Kluber, Corey,41.9,58.1
2019,Eshelman, Thomas,27.4,72.6
2019,Maton, Phil,78.4,21.5
2019,Almonte, Yency,56.6,43.5
2019,Biddle, Jesse,54.6,45.400000000000006
2019,Avilán, Luis,0.0,100.0
2019,Holland, Greg,47.2,52.900000000000006
2019,Ross, Tyson,70.7,29.3
2019,Smith, Josh A.,31.9,68.1
2019,Loáisiga, Jonathan,47.7,52.3
2019,Minter, A.J.,83.5,16.599999999999998
2019,Wick, Rowan,68.5,31.5
2019,Alvarado, José,17.799999999999997,82.3
2019,Wood, Alex,2.0,98.0
2019,Hale, David,31.2,68.89999999999999
2019,Wright Jr., Mike,34.5,65.5
2019,Helsley, Ryan,56.2,43.89999999999999
2019,Dugger, Robert,34.5,65.5
2019,Phillips, Evan,62.8,37.2
2019,May, Dustin,37.800000000000004,62.2
2019,Sobotka, Chad,56.0,44.1
2019,Melville, Tim,33.4,66.60000000000001
2019,Blevins, Jerry,42.7,57.3
2019,Fulmer, Carson,76.30000000000001,23.7
2019,Warren, Adam,30.6,69.3
2019,Taillon, Jameson,26.7,73.39999999999999
2019,Mills, Alec,30.7,69.3
2019,Bowman, Matt,52.5,47.599999999999994
2019,Littell, Zack,49.0,51.00000000000001
2019,Olson, Tyler,42.4,57.7
2019,Cordero, Jimmy,25.6,74.3
2019,Newberry, Jake,51.9,48.0
2019,Suárez, Andrew,15.6,84.4
2019,Webb, Jacob,54.5,45.5
2019,Reininger, Zac,33.2,66.8
2019,Jackson, Jay,41.7,58.3
2019,Adams, Austin,32.8,67.2
2019,Stumpf, Daniel,52.1,47.9
2019,Baez, Michel,58.7,41.300000000000004
2019,Blach, Ty,7.3,92.7
2019,Wang, Wei-Chung,43.7,56.300000000000004
2019,Flynn, Brian,20.5,79.60000000000001
2019,McKay, David,0.0,100.0
2019,Kela, Keone,53.2,46.8
2019,Tarpley, Stephen,18.3,81.7
2019,Hall, Matt,67.3,32.8
2019,McRae, Alex,18.7,81.30000000000001
2019,Noesí, Hector,0.0,100.10000000000001
2019,Adams, Chance,57.2,42.7
2019,Thorpe, Lewis,51.2,48.8
2019,Allen, Cody,53.8,46.2
2019,Guerrieri, Taylor,2.4000000000000004,97.6
2019,Johnson, DJ,63.599999999999994,36.400000000000006
2019,Boxberger, Brad,48.9,51.2
2019,Stewart, Brock,5.3,94.7
2019,Wendelken, J.B.,54.2,45.7
2019,Cole, A.J.,44.9,55.1
2019,Minaya, Juan,62.800000000000004,37.300000000000004
2019,Burke, Brock,43.3,56.7
2019,Crichton, Stefan,1.9,98.10000000000001
2019,Ramírez, Yefry,36.9,63.1
2019,Domínguez, Seranthony,59.7,40.300000000000004
2019,Scott, Tanner,55.5,44.5
2019,Morgan, Adam,7.6,92.39999999999999
2019,Ramírez, Neil,55.7,44.2
2019,Markel, Parker,40.4,59.599999999999994
2019,Montero, Rafael,39.7,60.3
2019,Reyes, Gerardo,59.6,40.300000000000004
2019,Fillmyer, Heath,45.3,54.8
2019,Coonrod, Sam,32.1,67.9
2019,Allen, Logan,48.1,51.9
2019,Manaea, Sean,0.0,100.10000000000001
2019,Hicks, Jordan,0.2,99.8
2019,Dowdy, Kyle,67.4,32.699999999999996
2019,Zimmer, Kyle,61.1,38.8
2019,Anderson, Tyler,65.9,34.0
2019,Dobnak, Randy,22.7,77.30000000000001
2019,Smith, Burch,63.3,36.599999999999994
2019,Sadzeck, Connor,37.7,62.300000000000004
2019,Anderson, Tanner,14.5,85.5
2019,Shoemaker, Matt,17.2,82.69999999999999
2019,Payano, Pedro,0.0,100.0
2019,Otero, Dan,12.0,88.0
2019,Muñoz, Andrés,67.1,32.900000000000006
2019,Jewell, Jake,37.9,62.2
2019,Faria, Jake,61.0,39.0
2019,Shawaryn, Mike,44.1,56.0
2019,Nelson, Jimmy,23.8,76.1
2019,Davis, Austin,58.0,42.0
2019,Rosenthal, Trevor,69.9,30.099999999999998
2019,Zeuch, T.J.,3.0,97.1
2019,Gagnon, Drew,54.4,45.60000000000001
2019,Ginkel, Kevin,54.0,45.9
2019,Adam, Jason,61.4,38.6
2019,Skoglund, Eric,39.5,60.5
2019,Lakins Sr., Travis,76.9,23.0
2019,Tuivailala, Sam,33.3,66.69999999999999
2019,Duke, Zach,6.7,93.3
2019,Fairbanks, Pete,43.9,56.1
2019,Boshers, Buddy,0.0,100.0
2019,Stewart, Kohl,6.5,93.4
2019,Howard, Sam,44.1,55.9
2019,Thornburg, Tyler,55.0,45.0
2019,Bashlor, Tyler,62.3,37.7
2019,Festa, Matt,47.0,52.99999999999999
2019,Kimbrel, Craig,66.6,33.4
2019,Bergen, Travis,68.8,31.2
2019,Lovelady, Richard,49.1,50.9
2019,Oh, Seunghwan,81.2,18.9
2019,Martin, Corbin,62.6,37.400000000000006
2019,Cabrera, Génesis,54.0,46.0
2019,Rosscup, Zac,19.1,80.9
2019,Strickland, Hunter,55.0,45.0
2019,Lockett, Walker,45.5,54.400000000000006
2019,Stashak, Cody,54.0,46.1
2019,Koch, Matt,76.4,23.6
2019,Sipp, Tony,47.9,52.1
2019,Harvey, Joe,75.9,24.099999999999998
2019,Wilson, Bryse,66.6,33.4
2019,Burr, Ryan,82.8,17.1
2019,Scott, Tayler,7.9,92.1
2019,McClain, Reggie,0.0,100.0
2019,Winkler, Dan,73.0,27.099999999999998
2019,Wright, Kyle,42.7,57.3
2019,Tate, Dillon,27.7,72.3
2019,Gustave, Jandel,51.6,48.5
2019,Edwards Jr., Carl,74.3,25.8
2019,Clase, Emmanuel,78.8,21.2
2019,Bolaños, Ronald,54.9,44.900000000000006
2019,Smith, Joe,26.5,73.6
2019,Sneed, Cy,69.5,30.5
2019,Tepera, Ryan,53.0,47.1
2019,Mayers, Mike,51.8,48.3
2019,Hammer, JD,54.7,45.3
2019,Wilkerson, Aaron,50.5,49.5
2019,Armenteros, Rogelio,48.3,51.6
2019,Estrada, Marco,64.3,35.7
2019,Palumbo, Joe,57.4,42.599999999999994
2019,Hernández, Jonathan,2.4,97.6
2019,Marvel, James,20.8,79.1
2019,Sewald, Paul,69.7,30.3
2019,Rodriguez, Jose,38.6,61.4
2019,DuRapau, Montana,82.9,17.2
2019,Hildenberger, Trevor,5.2,94.8
2019,Staumont, Josh,63.5,36.5
2019,Garrett, Reed,71.8,28.2
2019,Shepherd, Chandler,47.2,52.9
2019,Menez, Conner,61.2,38.8
2019,Sherfy, Jimmie,36.4,63.49999999999999
2019,Romano, Jordan,63.3,36.599999999999994
2019,Dunn, Mike,43.9,56.2
2019,Grotz, Zac,36.1,63.9
2019,McGowin, Kyle,3.7,96.3
2019,Volquez, Edinson,0.3,99.7
2019,Valdez, Phillips,0.7,99.4
2019,Chargois, JT,9.3,90.8
2019,Adams, Austin,54.7,45.3
2019,Smith, Josh D.,54.0,46.0
2019,Ramos, Edubray,36.5,63.5
2019,Mazza, Chris,27.8,72.2
2019,Altavilla, Dan,59.3,40.7
2019,Neshek, Pat,0.4,99.60000000000001
2019,Romero, Fernando,6.1,94.0
2019,Alexander, Scott,0.0,99.9
2019,Miller, Justin,63.6,36.300000000000004
2019,Flexen, Chris,80.3,19.6
2019,Tropeano, Nick,40.7,59.400000000000006
2019,Lucas, Josh,26.4,73.7
2019,Gómez, Jeanmar,2.2,97.8
2019,Gibaut, Ian,56.5,43.5
2019,Romano, Sal,4.9,95.10000000000001
2019,Williams, Taylor,61.0,38.900000000000006
2019,Cueto, Johnny,32.5,67.6
2019,Rogers, Josh,52.5,47.5
2019,Black, Ray,75.3,24.7
2019,Alaniz, R.J.,23.7,76.39999999999999
2019,Kay, Anthony,61.6,38.4
2019,Rogers, Tyler,58.0,41.9
2019,Williams, Devin,23.6,76.4
2019,Despaigne, Odrisamer,59.1,41.0
2019,Dull, Ryan,53.2,46.9
2019,Santana, Ervin,41.2,58.8
2020,Lynn, Lance,72.5,27.5
2020,Bieber, Shane,53.599999999999994,46.400000000000006
2020,Márquez, Germán,38.5,61.49999999999999
2020,Giolito, Lucas,50.6,49.400000000000006
2020,Scherzer, Max,55.6,44.4
2020,Woodruff, Brandon,34.5,65.4
2020,Cole, Gerrit,52.5,47.4
2020,Civale, Aaron,31.2,68.8
2020,Bauer, Trevor,67.1,32.8
2020,Castillo, Luis,27.1,72.9
2020,Hendricks, Kyle,21.0,78.9
2020,Darvish, Yu,55.1,44.9
2020,Nola, Aaron,24.4,75.7
2020,Gibson, Kyle,14.3,85.7
2020,Cueto, Johnny,33.2,66.8
2020,Senzatela, Antonio,55.9,44.1
2020,deGrom, Jacob,44.9,55.0
2020,Ryu, Hyun Jin,49.0,51.0
2020,Freeland, Kyle,21.3,78.8
2020,Gallen, Zac,63.6,36.400000000000006
2020,Carrasco, Carlos,34.7,65.3
2020,Berríos, José,26.0,74.0
2020,Boyd, Matthew,50.3,49.8
2020,Heaney, Andrew,57.8,42.2
2020,Cease, Dylan,47.8,52.099999999999994
2020,Wheeler, Zack,42.9,57.1
2020,Singer, Brady,0.7,99.3
2020,Corbin, Patrick,17.2,82.79999999999998
2020,Ray, Robbie,47.4,52.6
2020,Gonzales, Marco,69.6,30.400000000000002
2020,Davies, Zach,14.0,85.89999999999999
2020,Valdez, Framber,2.0,98.0
2020,Lamet, Dinelson,37.3,62.7
2020,Pérez, Martín,47.1,52.9
2020,Bundy, Dylan,33.6,66.3
2020,Williams, Trevor,42.7,57.300000000000004
2020,Burnes, Corbin,34.0,66.1
2020,Lester, Jon,59.6,40.5
2020,Webb, Logan,39.0,61.0
2020,Greinke, Zack,43.4,56.7
2020,Lyles, Jordan,43.5,56.5
2020,Maeda, Kenta,21.4,78.5
2020,Porcello, Rick,10.5,89.49999999999999
2020,Minor, Mike,50.7,49.300000000000004
2020,Gausman, Kevin,51.1,49.0
2020,Sánchez, Aníbal,49.900000000000006,50.1
2020,Weaver, Luke,65.8,34.2
2020,Gray, Sonny,25.8,74.2
2020,Canning, Griffin,60.7,39.199999999999996
2020,Glasnow, Tyler,60.6,39.5
2020,Paddack, Chris,61.6,38.4
2020,Turnbull, Spencer,45.1,54.9
2020,Keuchel, Dallas,33.199999999999996,66.8
2020,Anderson, Tyler,57.1,42.9
2020,Bassitt, Chris,39.2,60.9
2020,Mills, Alec,25.4,74.6
2020,Duffy, Danny,39.1,60.9
2020,Luzardo, Jesús,32.7,67.3
2020,Bubic, Kris,54.2,45.8
2020,Wainwright, Adam,32.099999999999994,67.9
2020,Houser, Adrian,20.3,79.69999999999999
2020,Fiers, Mike,32.3,67.7
2020,Montas, Frankie,24.0,76.10000000000001
2020,Eflin, Zach,9.6,90.39999999999999
2020,López, Pablo,40.6,59.4
2020,Roark, Tanner,31.7,68.3
2020,Fried, Max,41.8,58.199999999999996
2020,Voth, Austin,73.4,26.6
2020,Javier, Cristian,63.0,37.0
2020,Kershaw, Clayton,40.8,59.2
2020,McCullers Jr., Lance,2.3,97.7
2020,Walker, Taijuan,38.3,61.599999999999994
2020,Sheffield, Justus,0.9,99.0
2020,Snell, Blake,51.1,48.900000000000006
2020,May, Dustin,30.1,69.9
2020,Keller, Brad,38.3,61.6
2020,Mahle, Tyler,55.5,44.5
2020,Fedde, Erick,28.200000000000003,71.8
2020,Urías, Julio,57.6,42.5
2020,Yarbrough, Ryan,36.0,64.1
2020,Stripling, Ross,43.6,56.5
2020,Peterson, David,37.4,62.60000000000001
2020,Manaea, Sean,3.2,96.8
2020,Cobb, Alex,0.6,99.4
2020,Brubaker, JT,14.4,85.60000000000001
2020,Dunn, Justin,53.6,46.4
2020,Young, Alex,41.400000000000006,58.6
2020,Kikuchi, Yusei,77.7,22.3
2020,Lindblom, Josh,54.3,45.8
2020,Kuhl, Chad,14.2,85.80000000000001
2020,Richards, Garrett,45.1,54.9
2020,Happ, J.A.,44.3,55.7
2020,Plesac, Zach,37.6,62.400000000000006
2020,Tanaka, Masahiro,24.1,75.9
2020,Castellani, Ryan,47.8,52.2
2020,Anderson, Brett,13.9,86.0
2020,Eovaldi, Nathan,66.4,33.5
2020,Dobnak, Randy,4.5,95.49999999999999
2020,Montgomery, Jordan,25.7,74.30000000000001
2020,Brault, Steven,43.6,56.400000000000006
2020,Means, John,52.3,47.6
2020,Arrieta, Jake,0.4,99.6
2020,Flaherty, Jack,44.2,55.800000000000004
2020,Holland, Derek,3.2,96.8
2020,Bumgarner, Madison,75.5,24.599999999999998
2020,Gonsolin, Tony,47.5,52.5
2020,Clarke, Taylor,45.5,54.4
2020,Milone, Tommy,43.3,56.6
2020,Margevicius, Nick,64.1,35.9
2020,Wojciechowski, Asher,63.8,36.2
2020,Musgrove, Joe,33.3,66.69999999999999
2020,Alcantara, Sandy,24.8,75.3
2020,Morton, Charlie,44.3,55.7
2020,Gray, Jon,48.3,51.8
2020,Allard, Kolby,77.4,22.7
2020,Anderson, Chase,54.0,46.0
2020,Velasquez, Vince,52.0,48.099999999999994
2020,Clevinger, Mike,46.8,53.2
2020,Ponce de Leon, Daniel,74.4,25.599999999999998
2020,Weber, Ryan,9.600000000000001,90.4
2020,Wright, Kyle,15.1,84.9
2020,López, Jorge,21.6,78.5
2020,Matz, Steven,0.0,99.9
2020,González, Gio,32.8,67.1
2020,Kim, Kwang Hyun,48.7,51.300000000000004
2020,Lugo, Seth,32.6,67.39999999999999
2020,Wacha, Michael,67.7,32.3
2020,Lorenzen, Michael,50.5,49.5
2020,Hill, Rich,49.0,51.0
2020,DeSclafani, Anthony,33.2,66.8
2020,Buehler, Walker,68.0,32.0
2020,Alexander, Tyler,37.7,62.3
2020,Sandoval, Patrick,44.6,55.4
2020,Bielak, Brandon,62.8,37.199999999999996
2020,Antone, Tejay,0.0,100.0
2020,Skubal, Tarik,60.1,39.89999999999999
2020,Hudson, Dakota,22.6,77.4
2020,Tomlin, Josh,69.4,30.6
2020,Richards, Trevor,51.0,49.0
2020,Teheran, Julio,26.2,73.80000000000001
2020,Dunning, Dane,18.4,81.6
2020,Anderson, Ian,46.9,53.0
2020,Rogers, Trevor,54.2,45.7
2020,Sánchez, Sixto,41.0,59.099999999999994
2020,Godley, Zack,43.5,56.400000000000006
2020,McKenzie, Triston,53.3,46.7
2020,Stratton, Chris,46.4,53.6
2020,Mize, Casey,45.099999999999994,54.9
2020,Mazza, Chris,46.8,53.2
2020,García, Deivi,59.6,40.4
2020,Eshelman, Thomas,24.0,76.0
2020,Fulmer, Michael,24.4,75.60000000000001
2020,Gomber, Austin,52.5,47.5
2020,Cisnero, José,58.4,41.599999999999994
2020,Suter, Brent,71.5,28.599999999999998
2020,Mayers, Mike,57.8,42.1
2020,Barría, Jaime,30.7,69.3
2020,Valdez, Phillips,0.0,100.0
2020,Barlow, Scott,37.1,62.900000000000006
2020,Brewer, Colten,45.3,54.8
2020,Quantrill, Cal,6.5,93.39999999999999
2020,López, Reynaldo,50.3,49.8
2020,Yamaguchi, Shun,40.9,59.099999999999994
2020,Andriese, Matt,45.0,55.0
2020,Akin, Keegan,62.0,38.0
2020,Hernández, Jonathan,0.2,99.80000000000001
2020,Peralta, Freddy,73.5,26.400000000000002
2020,Toussaint, Touki,36.0,63.99999999999999
2020,Dayton, Grant,60.0,40.0
2020,Fairbanks, Pete,57.3,42.599999999999994
2020,Norris, Daniel,47.6,52.400000000000006
2020,Peralta, Wandy,22.5,77.5
2020,Jackson, Luke,36.900000000000006,63.1
2020,Díaz, Edwin,61.1,38.900000000000006
2020,Matzek, Tyler,71.4,28.599999999999998
2020,Smyly, Drew,18.400000000000002,81.5
2020,Castro, Miguel,0.0,100.0
2020,Castano, Daniel,39.0,61.0
2020,Kelly, Merrill,44.8,55.099999999999994
2020,Staumont, Josh,66.5,33.4
